INSEE_COM;Annee;NbMaisonsVendues;NbAppartsVendus;PrixMoyen;Prixm2Moyen;SurfaceMoy;;PrixMoyenGen
35139;2020;53;9;249042,00;2378,03;107,24;;
35139;2021;57;19;251453,29;2609,14;100,05;;
35140;2018;8;0;134951,20;1458,00;92,88;;
35140;2019;8;0;121820,00;1278,88;112,63;;
35140;2020;5;0;97600,00;995,60;88,40;;
35140;2021;12;0;112765,83;1229,25;92,17;;
35141;2018;6;0;203100,00;1596,33;132,67;;
35141;2019;5;0;178819,00;1304,40;139,20;;
35141;2020;10;0;174080,00;1554,30;116,40;;
35141;2021;8;0;199045,00;1661,13;119,63;;
35142;2018;10;1;127614,60;1057,82;124,00;;
35142;2019;13;0;126500,00;1218,92;101,38;;
35142;2020;16;0;101211,30;1242,25;88,63;;
35142;2021;17;2;129131,58;1389,26;94,21;;
35143;2018;7;0;125450,00;1209,29;104,00;;
35143;2019;10;0;175330,00;1551,20;128,50;;
35143;2020;9;0;207491,80;2349,56;93,22;;
35143;2021;14;0;174155,00;1488,07;120,29;;
35144;2018;8;0;178175,00;1791,25;101,50;;
35144;2019;11;0;174777,27;1805,27;94,45;;
35144;2020;11;0;204031,10;2116,00;97,27;;
35144;2021;17;2;211524,47;2568,37;86,63;;
35145;2018;21;0;93007,71;1047,91;88,38;;
35145;2019;27;0;109755,74;1130,41;97,93;;
35145;2020;27;0;127488,10;1176,85;102,56;;
35145;2021;36;0;113795,08;1216,14;91,19;;
35146;2018;10;0;217450,00;1952,90;110,40;;
35146;2019;8;0;153794,25;1529,75;100,38;;
35146;2020;7;0;166104,30;1653,43;106,14;;
35146;2021;7;0;194790,00;2036,57;93,71;;
35148;2018;1;0;160000,00;1019,00;157,00;;
35148;2019;1;0;137000,00;901,00;152,00;;
35148;2020;3;0;140620,00;1616,33;84,67;;
35148;2021;4;0;128693,75;1268,50;99,75;;
35149;2018;16;0;193284,30;1770,44;113,44;;
35149;2019;17;0;206769,59;1849,06;111,71;;
35149;2020;21;0;199721,90;1755,43;118,19;;
35149;2021;18;0;238146,67;2085,94;115,33;;
35150;2018;32;0;187287,00;1772,97;106,16;;
35150;2019;33;0;165983,45;1488,76;111,09;;
35150;2020;31;0;179628,20;1652,26;113,42;;
35150;2021;40;1;191920,63;1925,07;101,39;;
35151;2018;6;0;104165,00;1170,33;86,67;;
35151;2019;8;0;70001,38;1077,00;69,50;;
35151;2020;10;0;135903,70;1354,50;95,80;;
35151;2021;11;0;132235,45;1291,82;98,64;;
35152;2018;75;24;197597,80;2136,85;92,43;;
35152;2019;81;27;203066,29;2237,64;93,17;;
35152;2020;86;31;226498,40;2398,36;98,93;;
35152;2021;88;16;252373,21;2566,65;99,37;;
35153;2018;3;0;156666,70;1672,33;95,67;;
35153;2019;5;0;155360,00;1417,20;106,20;;
35153;2020;8;0;220376,40;1462,88;145,50;;
35153;2021;7;0;190000,00;1811,71;109,29;;
35154;2018;14;0;143562,50;1515,86;91,50;;
35154;2019;20;0;148853,75;1486,90;99,75;;
35154;2020;21;0;153451,40;1477,62;104,29;;
35154;2021;19;0;165019,58;1716,63;102,58;;
35155;2018;6;0;78083,33;976,17;80,50;;
35155;2019;4;0;138125,00;1281,00;101,25;;
35155;2020;6;0;123051,70;1380,83;88,67;;
35155;2021;7;0;226360,00;2059,00;123,29;;
35156;2018;3;0;177666,70;1181,00;154,33;;
35156;2019;4;0;129500,00;1269,25;112,50;;
35156;2020;10;0;174515,00;1373,30;111,00;;
35156;2021;9;0;190839,56;1835,00;110,00;;
35157;2018;7;0;121557,10;903,29;128,57;;
35157;2019;7;0;96500,00;1052,00;93,29;;
35157;2020;13;0;98456,92;1129,85;85,62;;
35157;2021;11;0;96106,64;1176,82;83,45;;
35159;2018;1;0;150000,00;1172,00;128,00;;
35159;2019;4;0;173808,75;1660,50;103,50;;
35159;2020;6;0;180583,30;1523,67;115,83;;
35159;2021;7;0;139407,14;1254,29;112,43;;
35160;2018;4;0;82500,00;942,00;82,50;;
35160;2019;5;0;118718,00;1223,40;88,40;;
35160;2020;3;1;146250,00;1399,75;93,50;;
35160;2021;5;0;107900,00;1331,80;85,60;;
35161;2018;27;1;130091,50;1405,68;95,82;;
35161;2019;32;0;139097,28;1453,19;94,28;;
35161;2020;34;0;173930,50;1695,59;104,47;;
35161;2021;25;0;155461,16;1689,72;93,72;;
35162;2018;21;1;111948,00;1042,18;105,95;;
35162;2019;49;0;96838,88;1076,65;90,04;;
35162;2020;35;5;101870,60;1000,95;97,28;;
35162;2021;74;5;96787,22;1121,39;90,14;;
35163;2018;14;0;124479,70;1236,71;105,14;;
35163;2019;17;0;104602,94;1167,35;88,71;;
35163;2020;21;0;118795,20;1153,95;102,29;;
35163;2021;23;0;122173,91;1247,52;104,09;;
35164;2018;9;0;111677,00;1093,89;100,89;;
35164;2019;13;0;98153,85;1126,46;84,23;;
35164;2020;10;0;107342,30;1062,10;104,00;;
35164;2021;12;0;109208,33;1391,75;77,08;;
35165;2018;11;0;132400,00;1304,46;96,73;;
35165;2019;12;0;118208,33;1144,92;106,25;;
35165;2020;16;0;131865,60;1246,31;106,25;;
35165;2021;16;0;178453,13;1327,81;144,06;;
35166;2018;9;0;152766,70;1534,22;103,89;;
35166;2019;8;0;170179,88;1398,50;117,25;;
35166;2020;7;0;134721,40;1475,00;102,00;;
35166;2021;6;0;202048,33;1738,67;118,17;;
35167;2018;31;2;97569,70;1032,88;100,00;;
35167;2019;32;4;110194,44;1175,03;94,78;;
35167;2020;53;2;107911,00;1230,89;91,69;;
35167;2021;39;2;120992,68;1278,37;97,24;;
35168;2018;42;1;114467,90;1232,30;92,26;;
35168;2019;66;1;123721,57;1262,85;97,03;;
35168;2020;61;1;129306,20;1386,08;99,21;;
35168;2021;68;1;142641,87;1580,52;91,61;;
35169;2018;17;0;143076,50;1423,82;109,29;;
35169;2019;26;0;134225,38;1403,31;99,92;;
35169;2020;19;0;126610,60;1356,16;103,37;;
35169;2021;22;0;136020,45;1472,27;97,09;;
35170;2018;10;0;127100,00;1182,70;108,50;;
35170;2019;7;0;136854,29;1508,43;98,14;;
35170;2020;13;0;111605,00;1171,31;95,85;;
35170;2021;7;1;160531,25;1496,63;108,13;;
35171;2018;22;0;157692,70;1364,18;121,05;;
35171;2019;19;0;136147,37;1253,16;102,68;;
35171;2020;24;0;144861,00;1375,25;106,33;;
35171;2021;25;1;164066,08;1487,58;109,31;;
35172;2018;28;1;119597,50;1438,31;90,93;;
35172;2019;20;0;132735,90;1666,75;84,35;;
35172;2020;34;0;129399,90;1526,53;90,91;;
35172;2021;23;0;137455,70;1628,83;88,26;;
35173;2018;62;16;245717,50;2517,13;103,85;;
35173;2019;66;27;244034,41;2439,39;100,51;;
35173;2020;81;26;270794,10;2615,48;102,79;;
35173;2021;77;19;302085,03;2720,13;112,90;;
35174;2018;6;0;100490,80;1124,67;89,83;;
35174;2019;5;0;111140,00;1096,80;101,40;;
35174;2020;5;0;119199,00;1069,80;104,40;;
35174;2021;17;1;128705,00;1252,17;98,78;;
35175;2018;8;0;158849,50;1255,38;125,38;;
35175;2019;19;0;109991,79;1203,42;90,79;;
35175;2020;8;0;127153,10;1351,63;94,00;;
35175;2021;11;0;137426,36;1694,00;82,36;;
35176;2018;85;2;122229,80;1380,86;90,99;;
35176;2019;79;5;121150,86;1416,94;86,71;;
35176;2020;80;1;128252,30;1413,22;89,04;;
35176;2021;100;2;141327,79;1633,27;87,56;;
35177;2018;40;34;209205,40;2337,92;89,66;;
35177;2019;43;38;216659,63;2455,37;86,47;;
35177;2020;42;16;258528,10;2504,53;101,72;;
35177;2021;45;26;283853,86;2738,15;102,17;;
35178;2018;18;0;142146,30;1554,72;91,78;;
35178;2019;29;0;161920,83;1520,31;106,31;;
35178;2020;26;0;205999,30;1673,42;122,81;;
35178;2021;17;0;210334,53;2077,06;108,00;;
35179;2018;49;2;156690,20;1700,94;94,47;;
35179;2019;61;7;160570,26;1796,01;94,81;;
35179;2020;50;9;178654,10;1856,32;100,73;;
35179;2021;74;15;186593,15;2082,45;92,60;;
35180;2018;5;0;149200,00;1358,80;110,80;;
35180;2019;4;0;117250,00;1339,50;89,25;;
35180;2020;10;0;145063,30;1507,40;104,10;;
35180;2021;10;0;167865,00;1606,40;101,70;;
35181;2018;19;0;309894,70;2458,84;125,63;;
35181;2019;30;0;295512,40;2800,70;109,70;;
35181;2020;28;0;357563,90;3028,93;119,46;;
35181;2021;23;0;362450,22;3265,57;112,87;;
35183;2018;8;0;127233,80;1531,13;90,88;;
35183;2019;9;0;179957,44;1349,44;134,44;;
35183;2020;8;0;160811,20;1546,13;110,50;;
35183;2021;8;0;148249,13;1589,88;96,25;;
35184;2018;53;9;163284,90;1550,15;105,90;;
35184;2019;50;9;182174,42;1713,97;107,63;;
35184;2020;66;10;165974,80;1675,93;99,43;;
35184;2021;86;12;201529,49;2038,89;101,71;;
35185;2018;5;1;112496,70;946,83;113,50;;
35185;2019;4;0;140080,00;1086,50;124,25;;
35185;2020;4;0;79696,25;858,00;93,25;;
35185;2021;6;1;91686,29;1231,43;70,86;;
35186;2018;19;0;144060,50;1537,53;100,37;;
35186;2019;18;0;149190,44;1699,28;87,94;;
35186;2020;21;1;164389,40;1818,73;101,14;;
35186;2021;18;0;224783,33;1963,67;113,78;;
35187;2018;17;0;166361,80;1482,06;120,35;;
35187;2019;12;0;144755,67;1520,17;92,50;;
35187;2020;19;0;186869,30;1810,68;105,58;;
35187;2021;16;0;179621,88;1830,88;101,88;;
35188;2018;61;25;170624,40;1842,37;95,36;;
35188;2019;62;22;188344,92;1936,95;99,44;;
35188;2020;54;27;218889,00;2311,70;93,56;;
35188;2021;64;33;207362,89;2329,13;91,61;;
35189;2018;37;21;227396,60;2433,97;92,91;;
35189;2019;25;28;222702,64;2622,53;85,11;;
35189;2020;15;20;231673,10;2693,00;86,94;;
35189;2021;41;11;319653,38;2991,63;108,94;;
35190;2018;6;0;101408,30;901,17;112,83;;
35190;2019;4;0;92750,00;826,00;124,25;;
35190;2020;4;0;108725,00;798,00;134,00;;
35190;2021;5;0;115700,00;1564,20;82,00;;
35191;2018;26;0;111811,50;1006,89;107,27;;
35191;2019;17;0;102605,88;1102,47;90,94;;
35191;2020;38;1;126117,90;1261,13;103,00;;
35191;2021;32;0;125946,13;1342,41;96,72;;
35192;2019;5;0;130498,00;1450,60;91,20;;
35192;2020;3;0;127251,30;1177,00;97,00;;
35192;2021;4;0;216300,00;1136,00;182,00;;
35193;2018;29;1;198875,20;1997,00;101,87;;
35193;2019;35;0;201200,14;1878,83;108,03;;
35193;2020;21;0;214269,50;2207,10;102,90;;
35193;2021;21;0;237050,86;2257,29;106,19;;
35194;2018;11;0;145183,20;1417,46;102,91;;
35194;2019;12;0;175208,33;1638,17;112,83;;
35194;2020;16;0;175835,60;1384,75;125,81;;
35194;2021;15;0;262972,60;2215,67;120,47;;
35195;2018;21;2;128954,30;1521,48;84,57;;
35195;2019;28;0;173567,79;1844,61;94,25;;
35195;2020;28;6;166434,30;1693,85;102,74;;
35195;2021;34;3;191454,49;1907,00;102,05;;
35196;2018;48;62;182667,20;2212,25;83,48;;
35196;2019;67;72;177305,21;2198,25;82,01;;
35196;2020;67;61;202201,60;2449,88;85,02;;
35196;2021;65;51;227481,01;2772,94;86,28;;
35197;2018;17;0;211353,90;1985,71;108,18;;
35197;2019;19;0;251878,32;2073,79;122,32;;
35197;2020;15;0;236481,40;1855,87;128,00;;
35197;2021;24;0;267035,21;2402,67;113,17;;
35198;2018;5;1;86833,33;1177,33;70,50;;
35198;2019;10;0;146850,00;1285,40;112,20;;
35198;2020;13;0;197146,20;1698,85;107,54;;
35198;2021;8;1;207822,22;1811,44;115,33;;
35199;2018;5;0;125940,00;1305,20;96,40;;
35199;2019;2;0;108750,00;899,50;129,50;;
35199;2020;2;0;118500,00;1407,00;83,00;;
35199;2021;5;0;196256,00;1198,80;189,60;;
35200;2018;6;0;105916,70;1282,50;83,17;;
35200;2019;6;0;99916,67;953,83;100,33;;
35200;2020;10;0;128350,00;1312,90;95,10;;
35200;2021;14;0;135278,57;1246,93;108,07;;
35201;2018;11;0;100209,10;992,82;101,64;;
35201;2019;12;0;114125,00;1299,92;82,75;;
35201;2020;13;0;131307,70;1281,15;104,92;;
35201;2021;17;0;153940,59;1393,82;116,29;;
35202;2018;12;0;76661,50;1006,33;71,17;;
35202;2019;7;1;109872,25;1129,38;108,38;;
35202;2020;12;0;142673,80;1304,83;104,58;;
35202;2021;15;0;190345,00;1617,13;121,53;;
35203;2018;3;0;216243,30;1829,00;122,33;;
35203;2019;2;0;239950,00;2163,00;117,00;;
35203;2021;2;0;374000,00;2321,50;158,00;;
35204;2018;26;8;195203,70;1932,50;100,00;;
35204;2019;25;2;230684,26;2128,63;110,11;;
35204;2020;33;4;225135,40;2212,22;103,68;;
35204;2021;43;2;277351,96;2446,64;116,69;;
35205;2018;5;0;132756,40;1585,40;86,60;;
35205;2019;4;0;104719,25;1354,00;74,50;;
35205;2020;9;0;176388,90;1237,67;134,44;;
35205;2021;6;0;126054,17;1149,83;103,50;;
35206;2018;63;33;204355,80;2227,10;95,86;;
35206;2019;52;41;222863,86;2507,52;89,10;;
35206;2020;63;34;249077,00;2551,28;99,02;;
35206;2021;56;58;234864,96;2877,05;82,66;;
35207;2018;27;21;201059,30;2188,54;92,13;;
35207;2019;34;18;246658,94;2507,31;100,71;;
35207;2020;40;19;247457,90;2453,34;101,61;;
35207;2021;58;36;258926,50;2783,64;94,23;;
35208;2018;58;27;179957,50;2059,85;87,35;;
35208;2019;60;16;193309,58;2067,58;95,24;;
35208;2020;56;17;226728,80;2276,48;101,73;;
35208;2021;64;20;236693,93;2414,24;98,60;;
35210;2018;68;49;252239,40;2429,35;104,94;;
35210;2019;95;69;243311,15;2495,02;98,67;;
35210;2020;88;76;276195,20;2856,95;98,44;;
35210;2021;75;77;286477,86;3069,98;92,26;;
35211;2018;29;0;154996,20;1368,90;114,62;;
35211;2019;21;0;115076,19;1350,62;85,81;;
35211;2020;28;0;164421,00;1727,68;102,07;;
35211;2021;47;1;162801,60;1710,71;99,25;;
35212;2018;13;0;141713,20;1414,08;99,85;;
35212;2019;17;0;124290,76;1206,94;103,29;;
35212;2020;13;0;151274,30;1620,62;98,85;;
35212;2021;18;0;135848,83;1558,06;89,72;;
35214;2018;10;0;133420,00;1822,50;94,70;;
35214;2019;8;0;184550,00;1734,25;110,88;;
35214;2020;8;0;141986,90;1396,13;102,63;;
35214;2021;19;0;165854,58;1534,16;106,00;;
35215;2018;9;0;133000,00;1235,67;111,56;;
35215;2019;7;0;114100,00;1060,00;104,86;;
35215;2020;14;0;144810,00;1418,57;103,64;;
35215;2021;15;1;144800,00;1299,94;116,56;;
35216;2018;16;5;222307,90;1851,76;113,71;;
35216;2019;23;7;215415,67;2088,87;104,37;;
35216;2020;12;17;159680,10;2101,03;76,45;;
35216;2021;24;7;229791,90;2399,68;103,90;;
35217;2018;12;0;99458,33;1112,67;89,00;;
35217;2019;18;0;135644,44;1258,28;106,00;;
35217;2020;14;0;102769,30;1207,79;84,64;;
35217;2021;25;1;148865,38;1335,46;111,96;;
35218;2018;12;0;155541,70;1519,83;103,83;;
35218;2019;11;0;180121,18;1792,00;100,82;;
35218;2020;11;0;206376,00;1809,36;116,18;;
35218;2021;13;0;214748,31;1879,46;121,23;;
35219;2018;28;1;119454,90;1288,21;92,72;;
35219;2019;34;5;98346,03;1202,82;81,41;;
35219;2020;51;10;105721,60;1289,69;86,90;;
35219;2021;54;9;139828,68;1639,92;86,92;;
35220;2018;42;2;172388,50;1657,50;107,84;;
35220;2019;48;3;173946,67;1685,65;104,29;;
35220;2020;51;2;213931,30;1968,47;117,70;;
35220;2021;44;1;209701,67;2050,09;104,40;;
35221;2018;36;0;130560,10;1419,97;92,08;;
35221;2019;33;0;147012,73;1547,88;92,48;;
35221;2020;30;0;149921,20;1556,97;93,57;;
35221;2021;34;1;154928,29;1647,51;93,37;;
35222;2018;29;1;130216,70;1296,43;102,73;;
35222;2019;39;0;104393,23;1176,41;90,23;;
35222;2020;31;0;108381,40;1246,61;85,65;;
35222;2021;34;0;144273,76;1536,91;95,41;;
35223;2018;29;8;121164,90;1504,54;85,41;;
35223;2019;39;8;163838,32;1760,28;96,98;;
35223;2020;47;2;148435,50;1617,71;91,33;;
35223;2021;55;4;167319,95;1879,86;91,49;;
35224;2018;47;0;146474,30;1645,40;92,38;;
35224;2019;36;0;181686,39;1787,72;103,72;;
35224;2020;50;0;169611,30;1730,24;99,22;;
35224;2021;44;0;200363,86;2344,14;87,75;;
35225;2018;9;1;129023,00;1334,40;99,50;;
35225;2019;11;0;124636,36;1363,00;90,09;;
35225;2020;13;5;125189,40;1409,17;93,44;;
35225;2021;18;1;178446,47;1535,47;116,11;;
35226;2018;16;0;118594,60;1178,19;109,38;;
35226;2019;20;4;123770,83;1502,04;89,08;;
35226;2020;25;4;154525,90;1743,79;95,28;;
35226;2021;40;4;165025,25;1795,45;91,59;;
35227;2018;24;5;208770,70;2106,59;100,52;;
35227;2019;30;19;171913,12;1969,94;89,33;;
35227;2020;50;15;220059,40;2124,89;106,28;;
35227;2021;42;6;240699,13;2442,21;101,48;;
35228;2018;67;48;178519,20;1982,84;87,07;;
35228;2019;82;62;193488,47;2159,43;88,85;;
35228;2020;104;45;218418,80;2573,09;87,15;;
35228;2021;90;69;226888,58;2716,75;83,35;;
35229;2018;10;0;169920,00;1622,80;106,10;;
35229;2019;20;1;194217,95;1733,62;115,67;;
35229;2020;11;0;192092,90;1716,82;112,18;;
35229;2021;15;0;188204,47;1801,87;104,07;;
35230;2018;4;0;206000,00;1601,50;135,25;;
35230;2019;1;0;33000,00;559,00;59,00;;
35230;2020;8;1;109596,90;1324,67;78,78;;
35230;2021;5;0;128200,00;1233,80;102,20;;
35231;2018;12;0;156002,50;1395,17;123,42;;
35231;2019;9;2;143000,00;1634,18;84,64;;
35231;2020;11;4;199447,80;1794,07;110,33;;
35231;2021;13;5;168046,67;1961,89;83,94;;
35232;2018;5;0;95240,00;1141,00;92,20;;
35232;2019;10;0;112886,00;1237,00;91,60;;
35232;2020;7;0;88898,57;949,71;88,43;;
35232;2021;9;0;112500,00;1187,56;92,22;;
35233;2018;26;0;180113,60;1811,50;107,77;;
35233;2019;14;0;197306,14;1746,00;112,64;;
35233;2020;23;0;158778,00;1683,30;91,35;;
35233;2021;19;0;170159,21;1795,58;98,89;;
35234;2018;10;0;96625,00;1203,90;81,10;;
35234;2019;11;0;105226,55;1070,91;99,73;;
35234;2020;15;0;113066,70;1355,47;84,27;;
35234;2021;22;1;132950,00;1255,35;104,96;;
35235;2018;11;0;104581,80;893,09;116,18;;
35235;2019;14;0;112457,43;1117,86;110,50;;
35235;2020;18;0;146864,60;1342,83;103,72;;
35235;2021;23;0;133454,35;1311,70;101,78;;
35236;2018;92;65;115245,60;1379,29;86,06;;
35236;2019;91;73;126938,14;1532,13;85,38;;
35236;2020;95;72;130444,70;1523,95;89,53;;
35236;2021;93;88;147732,88;1784,52;84,35;;
35237;2018;12;0;83366,25;1081,00;75,08;;
35237;2019;17;0;88848,82;1113,53;80,18;;
35237;2020;12;0;131815,30;1396,42;100,83;;
35237;2021;19;0;107332,63;1287,95;79,42;;
35238;2018;505;3407;186452,90;2887,78;65,14;;
35238;2019;567;3364;207234,08;3134,01;66,56;;
35238;2020;509;2995;235472,50;3556,48;66,70;;
35238;2021;552;3402;256903,11;3902,85;66,68;;
35239;2018;50;4;131286,90;1399,02;95,02;;
35239;2019;57;4;141615,38;1589,48;91,11;;
35239;2020;70;5;154913,20;1618,35;99,29;;
35239;2021;64;7;156914,30;1670,96;100,72;;
35240;2018;48;61;201203,20;2282,95;88,94;;
35240;2019;70;77;196940,76;2281,46;87,87;;
35240;2020;86;70;236765,40;2670,66;90,76;;
35240;2021;65;85;233308,05;2824,26;85,41;;
35241;2018;27;2;278736,60;2615,59;109,52;;
35241;2019;32;9;236159,59;2385,20;103,61;;
35241;2020;40;7;286547,20;2912,62;101,77;;
35241;2021;30;10;276961,30;3088,88;98,43;;
35242;2018;4;0;74737,50;966,25;76,00;;
35242;2019;9;0;98722,22;1102,00;93,67;;
35242;2020;7;0;130971,40;898,86;143,29;;
35242;2021;7;0;115971,43;903,57;119,14;;
35243;2018;20;0;171673,20;1646,00;108,85;;
35243;2019;25;0;154709,92;1377,52;115,32;;
35243;2020;20;0;190835,00;1527,10;127,50;;
35243;2021;31;1;176502,09;1731,53;99,91;;
35244;2018;4;0;139250,00;1077,75;140,25;;
35244;2019;1;0;248500,00;2672,00;93,00;;
35244;2020;4;0;115500,00;1083,00;106,25;;
35244;2021;6;0;120969,17;1067,17;106,17;;
35245;2018;38;5;191065,90;1764,84;111,98;;
35245;2019;41;7;191539,27;1886,94;102,40;;
35245;2020;32;8;179722,50;2079,83;88,33;;
35245;2021;50;10;214099,42;2089,40;103,38;;
35246;2018;12;0;132911,30;1335,75;96,25;;
35246;2019;13;0;162026,92;1785,77;99,23;;
35246;2020;19;0;198344,70;1903,00;105,63;;
35246;2021;19;0;192473,68;1953,05;98,95;;
35247;2018;16;0;139156,20;1199,44;112,06;;
35247;2019;14;3;99177,94;1709,12;74,29;;
35247;2020;18;1;115257,70;1399,84;85,16;;
35247;2021;24;2;160834,35;1996,15;92,85;;
35248;2018;12;0;105625,40;1499,92;79,75;;
35248;2019;16;0;94625,00;924,50;102,69;;
35248;2020;6;0;93916,67;981,33;92,17;;
35248;2021;12;0;100241,67;1213,25;86,67;;
35249;2018;21;0;88952,38;1083,38;79,10;;
35249;2019;11;1;107450,00;1077,75;99,75;;
35249;2020;16;0;96375,56;1093,69;93,75;;
35249;2021;26;0;95938,46;1227,35;79,54;;
35250;2018;22;24;160284,70;1967,57;83,70;;
35250;2019;18;14;166126,19;2035,59;83,41;;
35250;2020;18;19;175497,90;2165,92;81,73;;
35250;2021;27;19;201235,93;2479,30;83,46;;
35251;2018;42;11;187856,30;1901,06;103,09;;
35251;2019;33;18;172650,98;1926,96;89,61;;
35251;2020;35;22;188127,80;2067,86;90,21;;
35251;2021;37;15;193678,42;2202,87;88,46;;
35252;2018;10;0;144650,00;1264,70;114,50;;
35252;2019;13;0;131553,85;1378,15;94,54;;
35252;2020;9;1;155728,90;1682,40;94,90;;
35252;2021;11;0;216226,36;1826,00;114,45;;
35253;2018;10;0;151969,00;1624,00;101,50;;
35253;2019;8;0;198612,50;1559,63;125,75;;
35253;2020;15;0;177303,30;2082,60;89,07;;
35253;2021;36;5;181891,71;1893,98;99,51;;
35255;2018;8;1;138884,40;1966,00;71,33;;
35255;2019;17;1;199680,94;2048,72;95,50;;
35255;2020;20;0;226572,00;2184,10;109,20;;
35255;2021;23;1;200668,25;2081,67;97,33;;
35256;2018;43;8;379783,50;3716,04;101,94;;
35256;2019;43;7;393946,18;3835,66;100,90;;
35256;2020;53;15;344419,50;3872,28;98,54;;
35256;2021;60;21;514077,07;5141,27;98,84;;
35257;2018;39;1;131143,00;1269,33;104,18;;
35257;2019;46;3;130707,14;1296,20;103,41;;
35257;2020;53;2;148333,30;1413,58;104,56;;
35257;2021;58;6;140364,14;1460,02;95,59;;
35258;2018;2;0;214250,00;1636,50;123,00;;
35258;2019;3;0;142666,67;1783,33;82,67;;
35258;2020;3;0;82966,67;1121,33;75,00;;
35258;2021;6;0;198237,50;2117,67;95,17;;
35259;2018;14;2;130422,50;1295,75;109,81;;
35259;2019;15;0;120941,93;1507,73;84,33;;
35259;2020;15;2;121195,90;1315,24;88,47;;
35259;2021;18;0;162738,06;1992,00;89,89;;
35260;2018;9;0;84193,44;1171,44;70,78;;
35260;2019;10;0;125997,50;1466,20;97,80;;
35260;2020;9;0;106341,00;1600,78;75,89;;
35260;2021;13;0;115556,31;1231,62;96,38;;
35261;2019;1;0;40500,00;506,00;80,00;;
35261;2020;2;0;152500,00;1110,50;159,50;;
35261;2021;2;0;174750,00;1433,00;141,50;;
35262;2018;3;0;149950,00;1349,67;111,33;;
35262;2019;2;0;179750,00;1378,50;132,00;;
35262;2020;7;0;102350,00;1535,86;63,00;;
35262;2021;6;1;128157,14;1117,00;119,29;;
35263;2018;24;2;363670,50;3229,19;106,54;;
35263;2019;41;1;321670,38;2929,05;112,12;;
35263;2020;49;2;369099,10;3151,86;119,90;;
35263;2021;48;2;371237,02;3396,86;110,16;;
35264;2018;7;1;207125,00;2188,00;110,75;;
35264;2019;19;0;208065,26;1810,00;115,37;;
35264;2020;16;1;216205,90;2110,29;106,82;;
35264;2021;26;0;218445,23;2251,73;105,65;;
35265;2018;26;4;165507,00;1659,20;100,63;;
35265;2019;34;2;158504,58;1720,11;91,61;;
35265;2020;30;1;156335,00;1861,10;90,77;;
35265;2021;32;6;191416,61;1990,32;99,68;;
35266;2018;28;26;188881,90;2058,85;94,20;;
35266;2019;33;27;190615,32;2189,33;87,37;;
35266;2020;41;21;205070,20;2294,52;90,15;;
35266;2021;48;27;245174,97;2594,99;97,56;;
35268;2018;4;0;66099,75;734,50;93,50;;
35268;2019;2;0;134995,00;917,50;137,00;;
35268;2020;7;0;89141,43;888,14;95,43;;
35268;2021;9;0;86698,89;1138,67;75,89;;
35270;2018;5;0;156300,00;1754,40;115,60;;
35270;2019;7;0;119257,14;1259,14;97,14;;
35270;2020;4;0;146649,20;2902,50;76,50;;
35270;2021;5;0;126000,00;1742,40;80,00;;
35271;2018;22;0;92958,18;963,59;96,27;;
35271;2019;15;0;114280,00;906,27;121,20;;
35271;2020;21;0;116462,10;1121,71;103,67;;
35271;2021;34;0;114317,65;1220,85;95,62;;
35272;2018;12;0;140212,10;1434,67;100,50;;
35272;2019;5;0;146000,00;1537,80;109,60;;
35272;2020;13;0;165054,80;1546,08;102,46;;
35272;2021;9;1;154725,00;1621,20;98,30;;
35273;2018;18;0;141497,20;1384,89;99,11;;
35273;2019;20;0;137635,00;1337,35;104,25;;
35273;2020;34;0;137317,60;1294,77;109,88;;
35273;2021;29;0;132928,83;1459,69;91,69;;
35274;2018;12;0;197605,80;1846,33;108,42;;
35274;2019;10;1;173954,55;2278,45;87,45;;
35274;2020;11;0;250454,50;2194,00;118,82;;
35274;2021;5;0;220000,00;1741,60;127,60;;
35275;2018;49;25;206378,10;2268,82;93,43;;
35275;2019;50;30;204334,26;2246,74;92,51;;
35275;2020;43;18;254895,30;2435,69;103,23;;
35275;2021;56;40;227435,20;2408,71;93,35;;
35276;2018;11;0;178872,70;1782,09;105,73;;
35276;2019;9;0;219938,89;1775,56;126,89;;
35276;2020;8;0;204415,00;1868,75;118,00;;
35276;2021;9;0;282703,33;2187,00;134,22;;
35277;2018;6;0;128916,70;1484,83;90,17;;
35277;2019;4;0;99100,00;1225,25;82,25;;
35277;2020;2;0;126500,00;1333,50;93,50;;
35277;2021;4;0;146500,00;1668,25;84,25;;
35278;2018;72;48;336586,10;2944,19;114,03;;
35278;2019;82;68;326597,67;3071,53;105,70;;
35278;2020;77;50;378792,80;3419,05;112,45;;
35278;2021;81;40;399311,54;3584,93;112,27;;
35279;2018;10;0;152735,00;1707,80;87,90;;
35279;2019;20;0;191596,50;1675,60;119,05;;
35279;2020;18;0;219928,70;1972,17;116,39;;
35279;2021;15;0;215135,00;2258,40;97,20;;
